brand;circle;region;area;branch;micro_cluster;outlet_code;outlet_name;dse_code;dse_category;saldo_mtd;saldo_lmtd;lowstock_flag_mtd;lowstock_flag_lmtd;sellin_mtd;sellin_lmtd;ga_mtd;ga_lmtd;flag_100mb_usg_mtd;flag_500mb_usg_mtd;tag_n_go_hit;tag_n_go_cashback;tag_n_go_desa_hit;tag_n_go_desa_cashback;tag_n_go_voucher_desa_hit;tag_n_go_voucher_cashback;seru_hit;seru_cashback;cuanbooster_hit;cuanbooster_cashback;cvm_hit;cvm_cashback;lombok_hit;lombok_cashback;biometric_mtd;biometric_lmtd;flag_500mb_usg_lmtd;tag_n_go_3id_manual_hit;tag_n_go_3id_manual_cashback;tag_n_go_biometrik_hit;tag_n_go_biometrik_cashback;unique_participant_program;participant program;;;MC;ID;Nama
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17717072;DEDE Cell;DSE1977;PJP DSE;53255;66789;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619966;Kios Feri cell;DSE1977;PJP DSE;219240;233040;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17636891;DIANA  CEL;DSE1977;PJP DSE;29437;375622;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622549;GEONATHAN  CELL;DSE1977;PJP DSE;569192,06;436522,28;0;0;2;0;2;3;2;2;0;0;0;0;0;0;0;0;0;0;6;12640;0;0;2;3;3;0;0;0;0;6;6;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619676;LIANO CELL;DSE1977;PJP DSE;110000;110300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17677105;BRYAN CELL;DSE1977;PJP DSE;34500;24840,03;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17641550;Sherly cell;DSE1977;PJP DSE;27018;258184,92;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614287;Aha;DSE1977;PJP DSE;350580,29;842260,18;0;0;3;0;2;1;2;2;1;3000;0;0;0;0;0;0;0;0;16;45100;0;0;2;1;1;0;0;0;0;17;17;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17809965;Nayla cell;DSE1977;PJP DSE;108451;166264;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;8;18240;0;0;0;3;3;0;0;0;0;8;8;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651093;FRISKA CELL;DSE1977;PJP DSE;27392;77393,03;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621411;Windi Jungkook;DSE1977;PJP DSE;19500;12000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17661050;AH CELL 02;DSE1977;PJP DSE;541095,37;236621,46;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14240;0;0;0;0;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17610609;Zacky Cell;DSE1977;PJP DSE;274090,89;166624,39;0;0;2;0;3;1;3;3;3;9000;0;0;0;0;0;0;0;0;8;20760;0;0;3;1;1;0;0;2;10000;13;11;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17703055;Angel Cell;DSE1977;PJP DSE;121991;118791;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622774;Sinar agung cell;DSE1977;PJP DSE;74120;74720,01;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17698910;KIOS PUTRI;DSE1977;PJP DSE;181404,94;578976,94;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;29660;0;0;0;2;2;0;0;0;0;10;10;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619917;Kios Ekin;DSE1977;PJP DSE;2024100;3950;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614516;Mentala;DSE1977;PJP DSE;43005,5;298345,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651639;GABRIELA CELL;DSE1977;PJP DSE;289282;450792,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17702734;Ayu Cell;DSE1977;PJP DSE;378554,27;378259,28;0;0;29;0;3;2;3;3;2;6000;0;0;0;0;0;0;0;0;2;5480;0;0;3;3;2;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620383;UD Berlian;DSE1977;PJP DSE;15000;49499,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614581;Zhara cel;DSE1977;PJP DSE;182954,6;227835,63;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3720;0;0;0;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17667604;AQILA CELL;DSE1977;PJP DSE;130123;277223;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17650955;PRETY CELL;DSE1977;PJP DSE;394136,55;492206,57;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;9400;0;0;0;1;1;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17628513;ELVANO CEL;DSE1977;PJP DSE;14500;9800;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614640;Sharum;DSE1977;PJP DSE;10315,82;12115,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17702549;Akka Cell;DSE1977;PJP DSE;22750;20100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17816200;Kembar Cell;DSE1977;PJP DSE;161900;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17720006;Utama Mart Cell;DSE1977;PJP DSE;542750;33210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622344;ZAKY CEL ll;DSE1977;PJP DSE;135449,64;133329,71;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622351;Mama Mia cel;DSE1977;PJP DSE;128213;208780,04;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17720217;Putra Agung;DSE1977;PJP DSE;105928;106028;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17812538;Alneta cell 2;DSE1977-2;PJP DSE;200000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17703390;KIOS KRISTAL;DSE1977-2;PJP DSE;144067;402277;0;0;1;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;6;19060;0;0;1;3;3;0;0;0;0;6;6;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17636674;Kios ALNETA CEL;DSE1977-2;PJP DSE;3022542;5410,03;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620322;Kios trilin;DSE1977-2;PJP DSE;12375;6195,07;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17701075;Prima kios;DSE1977-2;PJP DSE;7502;4253;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17634638;FEODORA CEL;DSE1977-2;PJP DSE;14500;4500;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17616903;Enam bersaudara cel;DSE1977-2;PJP DSE;2472595,85;2896687,92;0;0;2;0;3;7;3;3;0;0;0;0;0;0;0;0;0;0;10;25040;0;0;4;7;7;0;0;0;0;10;10;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620418;Kios filia;DSE1977-2;PJP DSE;19234;9484,07;0;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17637435;ERIK CELL;DSE1977-2;PJP DSE;19500;14136;0;0;0;0;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17636511;KING CEL;DSE1977-2;PJP DSE;333102,58;350980,2;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17815987;Cahaya cell Mukun;DSE1977-2;PJP DSE;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17623801;RAKAH CELL;DSE1977-2;PJP DSE;17430;8480,04;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621520;Nunila cel;DSE1977-2;PJP DSE;7550;83660,02;1;0;0;0;3;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17634027;YUDI CEL;DSE1977-2;PJP DSE;10000;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620533;Kios Riyadi;DSE1977-2;PJP DSE;21159,91;121200,05;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17718228;IBANG CELL 2;DSE1977-2;PJP DSE;766064,57;747489,77;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2960;0;0;0;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17664318;CHELIN CELL;DSE1977-2;PJP DSE;1756125,13;864445,13;0;0;4;0;1;0;1;1;1;3000;0;0;0;0;0;0;0;0;9;21140;0;0;1;0;0;0;0;0;0;10;10;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622708;ISCO CEL;DSE1977-2;PJP DSE;396245;328845;0;0;0;0;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17712788;Daffa Cell;DSE1977-2;PJP DSE;28628;18628,02;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17713389;EKA CELL;DSE1977-2;PJP DSE;4366,25;43712,27;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1860;0;0;1;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620295;Kios pongruan;DSE1977-2;PJP DSE;14711;4711;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17638988;Kios ardo cel;DSE1977-2;PJP DSE;1016059,14;707130,16;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;5;9300;0;0;2;0;0;0;0;0;0;5;5;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620264;Kios theresia;DSE1977-2;PJP DSE;259477,78;397116,85;0;0;2;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;2;3380;0;0;1;3;3;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621736;Eysa cel;DSE1977-2;PJP DSE;15750;52751,24;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17805862;Prima cell 2;DSE1977-2;PJP DSE;20000;20000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17687851;Dua putry cell;DSE1977-2;PJP DSE;885204;885804,01;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620482;Kios Noven;DSE1977-2;PJP DSE;106075;104325,04;0;0;1;0;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17634671;KEMBAR CEL;DSE1977-2;PJP DSE;330225,5;342401,5;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3;6320;0;0;0;1;1;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17703378;KIOS SUMBER DAMAI;DSE1977-2;PJP DSE;19500;9500;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620419;Omah filia cell;DSE1977-2;PJP DSE;409433,03;565047,86;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17654463;3 Bersaudara Cell;DSE1977-2;PJP DSE;978657,88;27294,91;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17711707;CLR CELL;DSE1977-2;PJP DSE;25687;27547,02;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17711562;All mart cell;DSE1977-2;PJP DSE;19500,25;23450,25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17703397;KIOS KASIH INDAH;DSE1977-2;PJP DSE;14500;4500;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17616106;Sumber rejeki;DSE1977-2;PJP DSE;411326,5;679090,58;0;0;1;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;3;7280;0;0;2;1;1;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17664617;SUMBER DAMAI CELL;DSE1977-2;PJP DSE;18334,25;11575,25;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17623916;Kios kawan cell;DSE1977-2;PJP DSE;14500;4750;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17816013;Teratai  jaya mukun cell;DSE1977-2;PJP DSE;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17628061;CHEFRA CELL;DSE1977-2;PJP DSE;14441;5191;0;1;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17687294;Livred;DSE1977-2;PJP DSE;19500;10400,03;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17675815;Rendy Cell;DSE1977-2;PJP DSE;382626,25;1016915,25;0;0;1;0;3;2;2;2;0;0;0;0;0;0;0;0;0;0;23;52020;0;0;3;2;1;0;0;0;0;23;23;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17794513;Agent_Community_SMP N 1 KOMODO_FLOBAR;;NOT PJP DSE;950;950;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17805415;LABUAN BAJO RUNNERS;;NOT PJP DSE;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1437295;Gogo cell;;NOT PJP DSE;41046;41034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1571664;reynal;;NOT PJP DSE;23027;-169;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1558314;OEBOBO CELL;;NOT PJP DSE;15752;-18434,25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17639183;DINDA CELL;;NOT PJP DSE;0;0,01;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17622372;Kios Celo;;NOT PJP DSE;116580;117460,03;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17720250;AGENT_COM_FLOBAR_PRAMUKAMANMABAR_ASGAR;;NOT PJP DSE;17860;17860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17730187;Blissful corner;;NOT PJP DSE;15939;15939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17705146;COMMUNITY FLOBAR MASTER JO;;NOT PJP DSE;193063;194995,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17639180;ERA CELL;;NOT PJP DSE;0;0,01;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17623956;Kala Saung Cell;;NOT PJP DSE;106804;109103,5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17632345;Servas Cell;;NOT PJP DSE;101561;103391,12;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17632778;Dika Cell;;NOT PJP DSE;107724,55;108174,55;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17805418;PASAR LEMBOR;;NOT PJP DSE;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1559501;IKSAN;;NOT PJP DSE;10006;-15743,55;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17620479;Kios Fatar;;NOT PJP DSE;109750;109750;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17633455;Esi cell;;NOT PJP DSE;112130;114530;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;;;;;
